,lr_5min,lstm_5min,tgcn_5min,tgcn_wx_5min,lr_15min,lstm_15min,tgcn_15min,tgcn_wx_15min,lr_30min,lstm_30min,tgcn_30min,tgcn_wx_30min,lr_60min,lstm_60min,tgcn_60min,tgcn_wx_60min
2021-07-09 11:30:00,0.028503753142857136,0.0386815447142857,0.031363302428571424,0.029665295285714256,0.02900396157142855,0.036552276571428566,0.03778941185714285,0.03500888199999997,0.030242390428571422,0.03705319285714284,0.03349422285714284,0.03466646414285715,0.04159219014285715,0.035198685428571415,0.03452087971428571,0.037078137285714276
2021-07-09 11:35:00,0.0290388877142857,0.03276150442857142,0.029481313857142855,0.026092891857142864,0.043624845714285716,0.03466083914285715,0.038507197285714286,0.03213744471428571,0.03794501014285714,0.03524823057142857,0.030955251285714278,0.033011386285714296,0.039554028857142855,0.037500443285714266,0.03043608228571429,0.03523219728571429
2021-07-09 11:40:00,0.022660770285714293,0.029737938428571437,0.017818859857142866,0.02400966357142857,0.025948413999999996,0.029160386857142864,0.024987110428571442,0.026170943142857138,0.02934550171428571,0.025029491000000022,0.0258576602857143,0.027852919428571432,0.026508950571428543,0.02392508357142859,0.026469603428571433,0.02613200642857142
2021-07-09 11:45:00,0.026910422857142857,0.027484999571428567,0.030623766285714282,0.02847326485714284,0.02884775885714284,0.02914089957142858,0.023193651428571438,0.024900618999999992,0.030719196285714276,0.02939135314285713,0.02589093471428571,0.025708460000000006,0.026984191142857123,0.023959265571428575,0.02680666128571428,0.022909781285714286
2021-07-09 11:50:00,0.03224861614285713,0.035614375857142874,0.028672168000000005,0.03416223914285714,0.03812896071428572,0.032837425428571425,0.03205121571428572,0.038163657999999996,0.035543519714285696,0.04004404557142858,0.03545525828571428,0.03436494985714287,0.03155093057142857,0.038922216714285716,0.03657377428571428,0.029273372714285716
2021-07-09 11:55:00,0.039688582000000014,0.03935517071428571,0.0350160612857143,0.04093892028571429,0.031705061,0.03614324342857143,0.03290546100000001,0.03748925442857144,0.03635047457142857,0.03576992757142859,0.03698588228571428,0.03596824442857143,0.03808374342857145,0.03823378057142857,0.035459264285714304,0.03545275257142858
2021-07-09 12:00:00,0.046169937285714294,0.040193002142857134,0.04399344942857144,0.039030142999999996,0.04288825585714285,0.03958690542857142,0.041865427428571425,0.03761898542857144,0.04098388928571425,0.03560199342857142,0.039502648428571416,0.03684182857142857,0.03996873328571426,0.030313650571428565,0.03975990514285714,0.04180066114285714
2021-07-09 12:05:00,0.01771073928571431,0.022152151285714287,0.014609912000000008,0.015267462857142863,0.03921323928571431,0.030481582571428578,0.03444236214285716,0.0320388832857143,0.03581225200000002,0.033769613857142874,0.032708930571428575,0.029153208857142867,0.033012450571428584,0.02808981585714287,0.02812022128571429,0.03277731257142858
2021-07-09 12:10:00,0.03137828514285712,0.03346996328571427,0.034686953285714264,0.03561931271428568,0.039480407285714274,0.03288502414285713,0.03458803771428571,0.031627042571428544,0.03750463499999997,0.030375895571428568,0.032561124,0.03113973657142855,0.04043216428571428,0.028319892857142842,0.0315206967142857,0.03388934057142856
2021-07-09 12:15:00,0.02704227871428571,0.024729070285714302,0.029499748000000013,0.027032119714285718,0.03696216900000001,0.029278831428571437,0.03274733300000001,0.029663457857142868,0.04355577014285714,0.030369576142857152,0.03463486628571429,0.03464465428571429,0.04312886814285716,0.03673476071428573,0.034620626714285715,0.037171840428571426
2021-07-09 12:20:00,0.03342503314285714,0.03377165442857143,0.03925557599999999,0.03971482800000001,0.048698968571428546,0.046586380857142874,0.046514756428571426,0.04625838128571428,0.055819562,0.04694517714285715,0.05327270028571427,0.048708716571428556,0.05613262842857142,0.052589303571428575,0.046972786857142866,0.04970658914285715
2021-07-09 12:25:00,0.045782648428571424,0.054205719857142856,0.05613119214285714,0.05330397114285714,0.06456089657142858,0.06670001914285713,0.06367449142857143,0.06634007285714287,0.06805657471428572,0.06953930257142857,0.07298733471428571,0.06907372599999999,0.06987538057142853,0.07261474728571428,0.06529765771428571,0.06796891357142859
2021-07-09 12:30:00,0.05683875900000002,0.058246459571428565,0.06735125928571428,0.06466709057142858,0.07528172585714284,0.08141770428571428,0.07569651557142856,0.08224705285714283,0.075983763,0.08290178442857143,0.08397702485714285,0.08358278528571428,0.08375654771428571,0.08138652614285716,0.08197452528571428,0.083525576
2021-07-09 12:35:00,0.05093321914285715,0.04771924414285713,0.053942545714285695,0.05341259014285715,0.07260875785714284,0.07681326199999997,0.07579027342857145,0.07926511028571426,0.09024397357142858,0.08006552600000001,0.08300982957142856,0.082288841,0.094275707,0.08578077885714286,0.08295809642857141,0.08715969914285715
2021-07-09 12:40:00,0.06223085542857143,0.059241798428571434,0.04852148585714285,0.05838947342857142,0.04525362885714289,0.03505190614285716,0.0369871432857143,0.03262136285714287,0.04321068028571429,0.03632915528571429,0.031905544714285715,0.03340806314285715,0.04354086028571432,0.03734350385714287,0.036822178571428575,0.03839043228571431
2021-07-09 12:45:00,0.04005487514285714,0.04367787971428572,0.04515418428571428,0.03779101899999999,0.055238037,0.046191319571428587,0.052145381571428576,0.04241794971428572,0.045293938571428556,0.043584700857142854,0.04311461699999998,0.04868779214285713,0.0499417012857143,0.04728776885714283,0.04489709071428571,0.04960367457142857
2021-07-09 12:50:00,0.10564748614285713,0.11663129057142856,0.05844369542857144,0.07116758742857145,0.131666046,0.12736797671428574,0.12150667142857142,0.12771597328571432,0.1325305601428571,0.13263124828571426,0.1319183802857143,0.13561604185714288,0.12912328885714283,0.13040695057142856,0.13246948442857145,0.13540023742857143
2021-07-09 12:55:00,0.051221446428571446,0.07143162742857143,0.07482746257142858,0.04630962500000001,0.061173086428571416,0.06232392914285713,0.06116957857142856,0.061061665142857144,0.06963794657142858,0.06146263071428571,0.06484611414285713,0.06731187599999998,0.062156408285714296,0.06238624057142858,0.06379527957142858,0.06442724285714285
2021-07-09 13:00:00,0.041852627285714296,0.03659388042857143,0.02630178999999999,0.030533576714285703,0.04264637071428571,0.03587941157142857,0.057263252,0.0391877542857143,0.04719123357142856,0.03511414057142856,0.036011266285714286,0.04323689057142856,0.04484638042857142,0.040189324,0.03821672114285713,0.04423795685714285
2021-07-09 13:05:00,0.032309744142857186,0.03443403371428573,0.030711057142857136,0.031584911571428585,0.05359723200000001,0.03445797457142859,0.03508465357142858,0.03118902428571429,0.0469182575714286,0.03865282200000001,0.03638708857142859,0.04182955914285715,0.0559389192857143,0.052261465571428585,0.04251826928571431,0.05097276414285717
2021-07-09 13:10:00,0.03380408000000002,0.028431889285714284,0.027418015000000004,0.026896093285714295,0.04658548414285715,0.04025306628571428,0.046227602857142856,0.03127994457142856,0.039359976571428534,0.03068981857142857,0.03216708114285713,0.03836320885714286,0.055121323999999985,0.05020617757142856,0.0419873847142857,0.04703351342857142
2021-07-09 13:15:00,0.04271842257142858,0.053325487285714304,0.05293729914285717,0.04969184500000002,0.04417068728571427,0.04684931742857145,0.03935916400000002,0.04732898485714287,0.051001135714285724,0.046461075285714304,0.05588507771428573,0.05846576628571429,0.05814446914285713,0.05420637928571431,0.059890300142857164,0.05822997385714287
2021-07-09 13:20:00,0.048570501428571417,0.0419536427142857,0.04858292057142856,0.05730858985714284,0.05961127985714285,0.055128920428571405,0.05316734757142855,0.05310034699999999,0.050878928285714296,0.044748001142857124,0.05233294757142857,0.05509306499999999,0.0705581437142857,0.065960044,0.06678005699999998,0.06599454428571427
2021-07-09 13:25:00,0.04634533485714284,0.04418778414285715,0.04364838128571428,0.04873958357142857,0.07608598100000001,0.07000123614285712,0.068649997,0.06777501185714285,0.070604338,0.06468252199999999,0.066040452,0.0677444587142857,0.08791733542857146,0.08358538614285713,0.08367040414285715,0.08761354542857143
2021-07-09 13:30:00,0.0498001815714286,0.053755603714285706,0.03387186857142858,0.046928685000000005,0.07665229471428571,0.06818367785714287,0.04057774657142857,0.07877660014285716,0.0715754692857143,0.08152639528571429,0.0695261758571429,0.07782952385714287,0.08424550557142856,0.08638138185714284,0.08991133042857144,0.082631075
2021-07-09 13:35:00,0.05283447114285713,0.07674099814285713,0.06367360271428574,0.05623702157142855,0.04633212085714285,0.0464738487142857,0.07367248742857142,0.054648599571428556,0.04986945857142855,0.056806057714285714,0.04930987985714286,0.05059371400000001,0.05388301414285713,0.06655145314285714,0.06148162728571427,0.05275263314285713
2021-07-09 13:40:00,0.03611344871428569,0.044715398,0.034583088142857134,0.03476495014285714,0.03762647214285715,0.0473058244285714,0.05185304828571427,0.04999655828571427,0.061402184857142876,0.05701699357142857,0.04894725414285713,0.05375984814285714,0.06740691214285714,0.06699835228571428,0.07009746071428573,0.06645328785714286
2021-07-09 13:45:00,0.05142861428571431,0.05227936328571431,0.04250716814285717,0.030603939000000014,0.05237195557142857,0.052599878857142866,0.043586391,0.04512776057142858,0.04253614371428575,0.042831610285714306,0.035697318142857155,0.03453765342857146,0.029404541714285744,0.03525714528571431,0.027899324285714292,0.032366573428571445
2021-07-09 13:50:00,0.029586108428571446,0.03723219785714286,0.0352335767142857,0.03637883099999997,0.037422242571428586,0.036832294428571416,0.03982324785714285,0.04621142728571427,0.03469842299999997,0.0513458347142857,0.036579584714285684,0.04788425028571426,0.037818325285714265,0.04596308199999999,0.04656961885714286,0.04867259399999997
2021-07-09 13:55:00,0.061431219142857124,0.06981814142857144,0.05010141028571428,0.04265493385714287,0.06722821371428567,0.07008360299999998,0.06916382585714285,0.07368692542857141,0.06837912285714284,0.07477370128571427,0.06330842299999999,0.061762591,0.07835480628571426,0.09493514585714286,0.07533668114285713,0.07074743557142857
2021-07-09 14:00:00,0.03967160900000001,0.03854905242857144,0.039070742714285726,0.05679459985714287,0.07726350442857143,0.08452050342857143,0.07475601128571431,0.07916675771428572,0.070373904,0.07853457985714286,0.07063658528571427,0.07494859514285716,0.09080342214285717,0.10075426114285714,0.09013836242857143,0.07875302614285715
2021-07-09 14:05:00,0.034233042999999984,0.03532556057142856,0.043017110714285725,0.05984839885714287,0.068806857,0.06899198742857143,0.05564869328571428,0.07362139271428572,0.06852202099999997,0.070834666,0.0731094597142857,0.07235475042857145,0.07591967099999997,0.08787129114285715,0.07940438057142858,0.061337405428571454
2021-07-09 14:10:00,0.056222723571428566,0.07104415342857141,0.05450694814285714,0.062624971,0.04793565100000003,0.06122645585714284,0.05791202442857145,0.0526953107142857,0.0455971602857143,0.08529951528571429,0.04918261728571429,0.061123192714285714,0.040140530428571464,0.038903080000000013,0.03391956814285715,0.05773073042857143
2021-07-09 14:15:00,0.028967636571428576,0.0411809497142857,0.04084674828571429,0.04367816614285715,0.046252913571428564,0.05412550671428569,0.052905094428571414,0.04750925257142855,0.03886291585714287,0.05488922599999998,0.04037167114285715,0.04872140014285713,0.04602230657142858,0.05147831142857143,0.03810922257142857,0.05164313714285713
2021-07-09 14:20:00,0.03007589614285713,0.035419114857142844,0.036591724142857156,0.036247948857142866,0.03683697185714285,0.048617831571428564,0.04120628628571429,0.0372417355714286,0.03641700499999998,0.0502349492857143,0.03883705899999998,0.03531758414285715,0.040674552857142846,0.05063093685714283,0.03692734699999999,0.04460604342857144
2021-07-09 14:25:00,0.03820652785714286,0.04411527671428572,0.03653005271428573,0.057237605999999996,0.035970690428571414,0.04800195957142857,0.05156686842857142,0.05173099285714284,0.03868412228571427,0.09653278300000001,0.055098753428571436,0.053413018714285714,0.05025892385714287,0.06770027699999999,0.055844112571428586,0.06136051114285716
2021-07-09 14:30:00,0.07537991557142858,0.06310582885714286,0.06286420100000001,0.04886400942857143,0.07849739414285714,0.08068786642857144,0.05827115342857142,0.06815510342857144,0.07278015385714286,0.0785161082857143,0.071440688,0.06954345414285716,0.08340456471428571,0.08335361614285716,0.05719569914285714,0.06305770557142858
2021-07-09 14:35:00,0.055258625142857176,0.06638036714285714,0.056448583000000024,0.03711565871428574,0.03197874457142858,0.034517117571428585,0.04714785785714288,0.0258266862857143,0.038205165285714306,0.09201290942857143,0.024779306142857158,0.024942236857142863,0.03963957128571429,0.02895081857142857,0.03476225714285717,0.03280081842857144
2021-07-09 14:40:00,0.035076208142857175,0.026556661142857145,0.023409581000000006,0.021740674428571433,0.05952484400000004,0.06353144671428573,0.06563560085714285,0.04266217728571428,0.05341244985714288,0.07073987271428572,0.04149429700000003,0.04701626714285715,0.05390355157142858,0.04526413342857143,0.04323005200000001,0.050034304571428566
2021-07-09 14:45:00,0.03122624657142857,0.03708269657142856,0.03881740871428571,0.027251965285714285,0.058996486285714286,0.06260291157142858,0.048239972857142877,0.03972186414285715,0.04822928557142859,0.05555117914285716,0.04052704585714287,0.040832446571428586,0.057079283142857144,0.05760464342857141,0.040506340571428566,0.040550415285714306
2021-07-09 14:50:00,0.06607115100000002,0.0723914512857143,0.0586000442857143,0.08126562957142858,0.06883772885714287,0.07033612357142859,0.07233105371428573,0.06990670642857144,0.07009905442857142,0.07945885242857145,0.057091339857142875,0.05900768100000001,0.064236965,0.0483226452857143,0.049453554000000025,0.06817072757142857
2021-07-09 14:55:00,0.04326888700000001,0.042613090142857156,0.04718575442857143,0.05874384471428572,0.07650797957142856,0.07397552057142856,0.09018830871428572,0.08004629342857143,0.08643717571428573,0.07639557514285718,0.06828704614285715,0.06975735,0.08556162799999999,0.06154859314285716,0.0676994864285714,0.07460016100000001
2021-07-09 15:00:00,0.0367284785714286,0.04590189257142858,0.05187467499999999,0.06734612185714282,0.07293597700000001,0.07240615528571426,0.10222202042857143,0.07970717742857142,0.07987613257142857,0.10354662471428569,0.06765263471428573,0.07814785942857141,0.07893659457142856,0.06409850971428571,0.07087271685714286,0.07958768199999999
2021-07-09 15:05:00,0.09776346,0.07690139371428573,0.052708275000000006,0.039129794,0.11607317699999997,0.10731738542857144,0.05895725057142859,0.09331458742857142,0.12040581700000003,0.09397433685714288,0.10531422285714287,0.07553203700000001,0.12037687571428571,0.11204988442857142,0.09254031085714284,0.08970305214285713
2021-07-09 15:10:00,0.04429518871428571,0.07972495528571429,0.05185909942857144,0.06535743171428572,0.07116225028571428,0.06957747714285713,0.08639643742857145,0.05062233785714286,0.07818552171428571,0.054121538714285704,0.05863078457142855,0.04791744285714286,0.09014062099999998,0.08086118628571426,0.06483610557142856,0.04938887114285713
2021-07-09 15:15:00,0.04297700914285715,0.057167022285714277,0.042874594,0.04957419485714286,0.06093901871428572,0.05739281357142856,0.08446207757142858,0.07147678171428572,0.06876528728571427,0.05247617785714286,0.059962704428571434,0.059127377714285716,0.08535830057142857,0.07286603128571428,0.07544351957142859,0.055874905
2021-07-09 15:20:00,0.06203415400000002,0.05557379300000002,0.05515095814285714,0.03506164642857143,0.06774962557142859,0.07205147028571426,0.11040453191428569,0.07358570085714286,0.09422849900000002,0.07942990428571428,0.05948175928571429,0.053211930857142854,0.10680619214285712,0.1015636047142857,0.09253083042857142,0.07888213514285713
2021-07-09 15:25:00,0.04303312185714284,0.07297329528571428,0.056169305428571424,0.07212726322857141,0.06179113228571428,0.08713932685714283,0.1121299512142857,0.087175412,0.07652408042857145,0.05776773085714284,0.05928600842857142,0.09060481599999999,0.08959304971428572,0.07806930028571428,0.07617825085714285,0.06300080442857142
2021-07-09 15:30:00,0.06516763939999998,0.06903367297142857,0.08287168825714282,0.09675351308571428,0.09578423025714285,0.08218854825714288,0.06930296525714286,0.06563402125714285,0.11242837125714286,0.08975012925714286,0.08334911225714287,0.056143179114285714,0.11364131039999997,0.10202163268571429,0.10226139754285712,0.09325035511428574
2021-07-09 15:35:00,0.04974888018571429,0.056671328528571416,0.05383763409999999,0.07147768631428571,0.09308312632857141,0.07884816347142856,0.07690850232857142,0.06332988532857142,0.1038676779,0.09689865132857144,0.07892862261428572,0.0550111449,0.13182170247142858,0.12118861904285715,0.11356141232857142,0.10832570218571431
2021-07-09 15:40:00,0.047108379285714284,0.08294962907142858,0.06093302685714284,0.05725892775714285,0.08058923257142858,0.05431790128571428,0.048464174142857135,0.06734202271428569,0.0987331232857143,0.060151282428571436,0.061614333,0.07349897928571425,0.12343760757142852,0.10486716971428572,0.09053119299999997,0.07690180085714284
2021-07-09 15:45:00,0.03218365599999999,0.051220744714285726,0.06625881614285714,0.049596699999999994,0.07035349899999997,0.09138267091428572,0.09503580355714285,0.08230196585714286,0.09486928757142857,0.05210834914285714,0.071184745,0.08363080357142857,0.11184955657142859,0.09240310014285716,0.08491840214285717,0.07354278442857143
2021-07-09 15:50:00,0.07067383942857142,0.08965166057142857,0.05090205399999999,0.10640199635714287,0.08576949871428571,0.14328628512999997,0.13648851187142857,0.1264008407142857,0.07501231085714287,0.11362177471428574,0.09666377071428572,0.13072379304285714,0.07288606942857144,0.0786773512857143,0.06916674228571429,0.08014453071428569
2021-07-09 15:55:00,0.04542111854285716,0.05446539611428571,0.05930670182857144,0.08459243088571432,0.08584904182857145,0.1415783054857143,0.12280187340000001,0.13233516939999998,0.07872927997142855,0.09540047282857145,0.09372316868571429,0.1333445040428571,0.07995591311428574,0.08092189525714287,0.08013330368571428,0.08790925054285714
2021-07-09 16:00:00,0.060952880571428586,0.07732055314285716,0.04896130242857146,0.13582199720000002,0.1049791282857143,0.1533433645,0.09954083100000002,0.13171663900000005,0.10122814328571429,0.1578143274285714,0.08669513628571432,0.14738314434285718,0.07982236042857145,0.09039915257142857,0.0743091442857143,0.08769378128571431
2021-07-09 16:05:00,0.06636337671428572,0.06703390214285714,0.050685119142857143,0.11652520444285712,0.07526769542857144,0.06854059571428572,0.07201752000000003,0.099427242,0.07418964042857147,0.18540177646000006,0.08995501971428571,0.12124369598571429,0.0878600988571429,0.08260333785714284,0.07515734485714284,0.06987589285714284
2021-07-09 16:10:00,0.06604286942857146,0.05445402442857144,0.0700363022857143,0.03849077442857142,0.10581693257142862,0.10657652542857143,0.0913349136714286,0.08335370614285716,0.09443311628571428,0.11951872965714287,0.12462501885714287,0.09416686800000003,0.1210433847142857,0.09937469685714286,0.08994443428571429,0.07712188014285717
2021-07-09 16:15:00,0.0722924812857143,0.07600589671428575,0.08998400285714285,0.09776685128571427,0.11703262314285713,0.11862507842857138,0.09125238171428572,0.07626404857142856,0.10668555785714288,0.12879873177142853,0.09651148257142855,0.09417166900000001,0.12115971028571429,0.11167477457142856,0.0975894597142857,0.08275780214285712
2021-07-09 16:20:00,0.039678510999999986,0.04588378014285715,0.06079883757142856,0.054148622999999986,0.06816154928571427,0.05843639785714283,0.05646717028571429,0.05995106828571428,0.07798917699999999,0.10121385057142855,0.07606612428571428,0.11715988957142857,0.07448790342857141,0.07949528842857141,0.05993924985714288,0.0637774242857143
2021-07-09 16:25:00,0.052487724142857156,0.06717928585714285,0.08064113800000001,0.07430247442857141,0.06572577328571429,0.08450793900000002,0.08337462042857144,0.07535223228571426,0.10033306257142856,0.118610856,0.11042925185714285,0.13854071214285718,0.09573319742857143,0.09803559128571429,0.10009599542857142,0.08348449371428572
2021-07-09 16:30:00,0.07230316242857143,0.06719157457142856,0.04852958014285715,0.03426359542857143,0.06940006828571428,0.0718897772857143,0.05508973271428572,0.07146982128571429,0.07579134842857142,0.09447839942857143,0.090651743,0.14630364769999996,0.07927626785714285,0.08727520657142858,0.08982707585714286,0.11271638971428571
2021-07-09 16:35:00,0.04317737314285713,0.056801616285714285,0.04709201857142856,0.06099853871428572,0.05286182785714286,0.05266356157142856,0.05438312971428571,0.054540165571428566,0.06064443628571428,0.09974080542857143,0.0646033947142857,0.11001519257142858,0.07381375157142854,0.06945133985714284,0.08991357714285714,0.11430846871428568
2021-07-09 16:40:00,0.08926665947142857,0.0987875283285714,0.08733075247142856,0.09896481604285712,0.10148641589999996,0.11173168861428569,0.11798896961428569,0.09752582718571427,0.11276456661428569,0.10257967332857142,0.13680147532857143,0.08647790761428567,0.1273575007571428,0.1137612296142857,0.09977256489999999,0.1001101543285714
2021-07-09 16:45:00,0.031523881571428575,0.034435045285714276,0.03604266228571429,0.04193483314285715,0.07863716042857141,0.10421210285714284,0.082858312,0.07348266657142857,0.07251793699999999,0.08406995885714286,0.10163313042857143,0.05943248771428572,0.09689296642857144,0.08801699185714287,0.09633391257142858,0.0879787122857143
2021-07-09 16:50:00,0.059968982857142854,0.061415910571428575,0.04045362799999999,0.03436721285714286,0.037454990857142864,0.04634830442857145,0.05424137028571428,0.04032325871428572,0.0482537927142857,0.08538721557142857,0.04704427842857142,0.05392882785714286,0.059639375571428586,0.05522274042857143,0.0838412582857143,0.08664188757142856
2021-07-09 16:55:00,0.02742182871428571,0.037948102571428576,0.04304992528571428,0.04474436071428571,0.05073248914285714,0.06209733842857142,0.05211409214285715,0.04317525471428571,0.049071479142857144,0.0750397625714286,0.060275533857142856,0.0453366347142857,0.05944244685714288,0.06357488499999998,0.06672979799999999,0.07359860299999998
2021-07-09 17:00:00,0.06485563071428571,0.06112931957142855,0.06920029357142857,0.07629512585714286,0.050074676857142855,0.06104365285714286,0.069597309,0.06982534642857141,0.06809639342857142,0.059587082857142856,0.092597492,0.06102274742857144,0.09171297500000002,0.08392791371428572,0.07426343514285712,0.07217124628571428
2021-07-09 17:05:00,0.08235902999999999,0.08815556900000002,0.05982022757142856,0.08114624657142858,0.0805110227142857,0.08692588528571428,0.091029518,0.0750760362857143,0.07230407771428571,0.06580403157142857,0.07400356185714287,0.07733775757142856,0.064111938,0.07187328557142855,0.06303958942857144,0.061486423
2021-07-09 17:10:00,0.07640037385714284,0.08984909099999998,0.08085731642857144,0.044592486428571436,0.10482039114285713,0.10342325642857143,0.088423009,0.09438612271428572,0.09494653257142857,0.07376094914285714,0.11751779842857142,0.08273773357142855,0.10008481542857144,0.09734679414285714,0.08638055100000001,0.09761245985714284
2021-07-09 17:15:00,0.042008554285714296,0.060305858014285715,0.04654423657142858,0.03792876457142859,0.0775877724285714,0.06872979357142858,0.05929153428571429,0.07177612814285714,0.08864400957142858,0.06639068171428572,0.10415110771428573,0.06818369885714286,0.08530828342857144,0.10362889157142859,0.06527520200000002,0.09874474285714287
